"","literature.path","explained.by"
"603","GSK3B->SRC","GSK3B->BCL10->SRC"
"604","GSK3B->ITGB4","GSK3B->BCL10->ITGB4"
"605","GSK3B->E2F1","NF"
"606","GSK3B->STK11","NF"
"607","GSK3B->SREBP1 (nuclear)","NF"
"608","GSK3B->FAP-1","NF"
"609","GSK3B->c-IAP2","NF"
"610","GSK3B->FOXO3A","NF"
"611","GSK3B->PKA-cat (cAMP-dependent)","NF"
"612","GSK3B->RPS6KB1","NF"
"613","GSK3B->CaMKK2","NF"
"614","GSK3B->DEPTOR","NF"
"615","GSK3B->CDK1 (p34)","NF"
"616","GSK3B->STAT3","NF"
"617","GSK3B->MLK3(MAP3K11)","NF"
"618","GSK3B->EGFR","GSK3B->BCL10->EGFR"
"619","GSK3B->p90Rsk","NF"
"620","GSK3B->GSK3A/beta","NF"
"621","GSK3B->TSC2","GSK3B->BCL10->TSC2"
"622","GSK3B->NF-AT1(NFATC2)","NF"
"623","GSK3B->C/EBPbeta","NF"
"624","GSK3B->c-Abl","NF"
"625","GSK3B->p300","NF"
"626","GSK3B->AKT(PKB)","NF"
"627","GSK3B->BCL10","GSK3B->BCL10"
"628","GSK3B->RPS6KA1","NF"
"629","GSK3B->SRF","NF"
"630","GSK3B->RACK1","NF"
"631","GSK3B->ESR1 (nuclear)","NF"
"632","GSK3B->TSC1","GSK3B->BCL10->TSC1"
"633","GSK3B->NCOA1 (SRC1)","NF"
"634","GSK3B->MEK2(MAP2K2)","NF"
"635","GSK3B->Cyclin D","NF"
"636","GSK3B->HSP40","NF"
"637","GSK3B->NF-AT2(NFATC1)","NF"
"638","GSK3B->HNF4-alpha","NF"
"639","GSK3B->c-Myc","NF"
"640","GSK3B->NCOA3 (pCIP/SRC3)","NF"
"641","GSK3B->GCR-alpha","NF"
"642","GSK3B->Androgen receptor","NF"
"643","GSK3B->PAX3","NF"
"644","GSK3B->B-Raf","NF"
"645","GSK3B->PLK1","NF"
"646","GSK3B->RAF1","GSK3B->BCL10->RAF1"
"647","GSK3B->RARalpha","NF"
"648","GSK3B->NRF2","NF"
"649","GSK3B->ESR2","NF"
"650","GSK3B->p73","NF"
"651","GSK3B->NOTCH1 (NICD)","NF"
"652","GSK3B->AKT1","NF"
"653","GSK3B->FAK1","NF"
"654","GSK3B->p70 S6 kinase2","NF"
"655","GSK3B->IKK-beta","NF"
"656","GSK3B->Wee1B","NF"
"657","GSK3B->IQGAP1","NF"
"658","GSK3B->Cyclin D1","NF"
"659","GSK3B->PKC-zeta","NF"
"660","GSK3B->p90RSK2(RPS6KA3)","NF"
"661","GSK3B->PRKAB1","GSK3B->BCL10->PRKAB1"
"662","GSK3B->ERK2 (MAPK1)","NF"
"663","GSK3B->ErbB4","NF"
"664","GSK3B->Huntingtin","NF"
"665","GSK3B->ETS1","NF"
"666","GSK3B->M-Ras","NF"
"667","GSK3B->Beta-catenin","NF"
"668","GSK3B->Sirtuin1","NF"
"669","GSK3B->H-Ras","NF"
"670","GSK3B->JNK2(MAPK9)","NF"
"671","GSK3B->p53","NF"
"672","GSK3B->Oct-3/4","NF"
"673","GSK3B->AML1 (RUNX1)","NF"
"674","GSK3B->PAK1","NF"
"675","GSK3B->KLF5","NF"
"676","GSK3B->HSP70","NF"
"677","GSK3B->SIK","NF"
"678","GSK3B->TFIIB","NF"
"679","GSK3B->Cyclin B1","NF"
"680","GSK3B->AFX1","NF"
"681","GSK3B->VIL2 (ezrin)","NF"
"682","GSK3B->CARM1","NF"
"683","GSK3B->TC21","NF"
"684","GSK3B->LEPR","GSK3B->BCL10->LEPR"
"685","GSK3B->GRB2","NF"
"686","GSK3B->ATP1A1","NF"
"687","GSK3B->MEK1/2","NF"
"688","GSK3B->MITF","NF"
"689","GSK3B->MUC1","NF"
"690","GSK3B->ErbB3","NF"
"691","GSK3B->Itch","NF"
"692","GSK3B->LRP6","NF"
"693","GSK3B->EGR1","NF"
"694","GSK3B->PP1-cat","NF"
"695","GSK3B->GSK3A","GSK3B->BCL10->GSK3A"
"696","GSK3B->c-Fos","NF"
"697","GSK3B->YB-1","NF"
"698","GSK3B->PTEN","NF"
"699","GSK3B->N-Myc","NF"
"700","GSK3B->PIK3C3","GSK3B->BCL10->PIK3C3"
"701","GSK3B->IRS-1","NF"
"702","GSK3B->JunB","NF"
"703","GSK3B->RelB (NF-kB subunit)","NF"
"704","GSK3B->Bcl-3","NF"
"705","GSK3B->BMAL1","NF"
"706","GSK3B->YY1","NF"
"707","GSK3B->Aurora-A","NF"
"708","GSK3B->ERK1 (MAPK3)","NF"
"709","GSK3B->c-Jun","NF"
"710","GSK3B->K-RAS","NF"
"711","GSK3B->Synapsin I","NF"
"712","GSK3B->PSD-95","NF"
"713","GSK3B->DNA-PK","NF"
"714","GSK3B->Laforin","NF"
"715","GSK3B->CBP","NF"
"716","GSK3B->Calpain 2(m)","NF"
"717","GSK3B->STAT5B","NF"
"718","GSK3B->PKC-delta","NF"
"719","GSK3B->STAT1","NF"
"720","GSK3B->MMP-2","NF"
"721","GSK3B->REV-ERBalpha","NF"
"722","GSK3B->PKC-alpha","NF"
"723","GSK3B->Axin1","NF"
"724","GSK3B->PKA-cat alpha","NF"
"725","GSK3B->PI-TP","NF"
"726","GSK3B->NR2B","NF"
"727","GSK3B->Plectin 1","NF"
"728","GSK3B->PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2","NF"
"729","GSK3B->Rac1","NF"
"730","GSK3B->TGF-alpha","NF"
"731","GSK3B->IGF-1 receptor","NF"
"732","GSK3B->IKK (cat)","NF"
"733","GSK3B->JAK2","NF"
"734","GSK3B->SOS","NF"
"735","GSK3B->PDK (PDPK1)","NF"
"736","GSK3B->Shc","NF"
"737","GSK3B->I-kB","NF"
"738","GSK3B->APC protein","NF"
"739","GSK3B->Axin","NF"
"740","GSK3B->FRAT1","NF"
"741","GSK3B->HSF1","NF"
"742","GSK3B->IKK-gamma","NF"
"743","GSK3B->A-Raf-1","NF"
"744","GSK3B->ERK1/2","NF"
"745","GSK3B->ERK5 (MAPK7)","NF"
"746","GSK3B->Kinase MYT1","NF"
"747","GSK3B->CDC25B","NF"
"748","GSK3B->Gephyrin","NF"
"749","GSK3B->RIPK1","NF"
"750","GSK3B->RAP-1A","NF"
"751","GSK3B->VAV-2","NF"
"752","GSK3B->p120GAP","NF"
"753","GSK3B->ErbB2","NF"
"754","GSK3B->R-Ras","NF"
"755","GSK3B->CDC42","NF"
"756","GSK3B->JAK1","NF"
"757","GSK3B->SP1","NF"
"758","GSK3B->TCF7L2 (TCF4)","NF"
"759","GSK3B->Amphiregulin","NF"
"760","GSK3B->ILK","NF"
"761","GSK3B->Paxillin","NF"
"762","GSK3B->SHP-2","NF"
"763","GSK3B->Securin","NF"
"764","GSK3B->Raptor","NF"
"765","GSK3B->SynGAP","NF"
"766","GSK3B->RHEB2","NF"
"767","GSK3B->AFAP","NF"
"768","GSK3B->Progesterone receptor","NF"
"769","GSK3B->PP2A catalytic","NF"
"770","GSK3B->Talin","NF"
"771","GSK3B->Prolactin receptor","NF"
"772","GSK3B->CDC25A","NF"
"773","GSK3B->CDC25C","NF"
"774","GSK3B->RIPK2","NF"
"775","GSK3B->PKC-eta","NF"
"776","GSK3B->Rictor","NF"
"777","GSK3B->ESPL1","GSK3B->BCL10->ESPL1"
"778","GSK3B->PKC-theta","NF"
"779","GSK3B->NF-kB2 (p52)","NF"
"780","GSK3B->WDR3","GSK3B->BCL10->WDR3"
"781","GSK3B->G-protein alpha-i2","NF"
"782","GSK3B->RXR","NF"
"783","GSK3B->PKC-epsilon","NF"
"784","GSK3B->GRP78","NF"
"785","GSK3B->PKC-mu","NF"
"786","GSK3B->NF-kB1 (p50)","NF"
"787","GSK3B->STAT5A","NF"
"788","GSK3B->COL1A2","NF"
"789","GSK3B->TRUB2","GSK3B->BCL10->TRUB2"
"790","GSK3B->Lef-1","NF"
"791","GSK3B->BRG1","NF"
"792","GSK3B->PKC-lambda/iota","NF"
"793","NF-kB->MEK1(MAP2K1)","NF"
"794","NF-kB->C/EBPalpha","NF"
"795","NF-kB->MTOR","NF"
"796","NF-kB->GSK3B","NF"
"797","NF-kB->CREB1","NF"
"798","NF-kB->ADAM17","NF"
"799","NF-kB->RelA (p65 NF-kB subunit)","NF"
"800","NF-kB->PRKAA1","NF"
"801","NF-kB->SRC","NF"
"802","NF-kB->ITGB4","NF"
"803","NF-kB->E2F1","NF"
"804","NF-kB->STK11","NF"
"805","NF-kB->SREBP1 (nuclear)","NF"
"806","NF-kB->FAP-1","NF"
"807","NF-kB->c-IAP2","NF"
"808","NF-kB->FOXO3A","NF"
"809","NF-kB->PKA-cat (cAMP-dependent)","NF"
"810","NF-kB->RPS6KB1","NF"
"811","NF-kB->CaMKK2","NF"
"812","NF-kB->DEPTOR","NF"
"813","NF-kB->CDK1 (p34)","NF"
"814","NF-kB->STAT3","NF"
"815","NF-kB->MLK3(MAP3K11)","NF"
"816","NF-kB->EGFR","NF"
"817","NF-kB->p90Rsk","NF"
"818","NF-kB->GSK3A/beta","NF"
"819","NF-kB->TSC2","NF"
"820","NF-kB->NF-AT1(NFATC2)","NF"
"821","NF-kB->C/EBPbeta","NF"
"822","NF-kB->c-Abl","NF"
"823","NF-kB->p300","NF"
"824","NF-kB->AKT(PKB)","NF"
"825","NF-kB->BCL10","NF"
"826","NF-kB->RPS6KA1","NF"
"827","NF-kB->SRF","NF"
"828","NF-kB->RACK1","NF"
"829","NF-kB->ESR1 (nuclear)","NF"
"830","NF-kB->TSC1","NF"
"831","NF-kB->NCOA1 (SRC1)","NF"
"832","NF-kB->MEK2(MAP2K2)","NF"
"833","NF-kB->Cyclin D","NF"
"834","NF-kB->HSP40","NF"
"835","NF-kB->NF-AT2(NFATC1)","NF"
"836","NF-kB->HNF4-alpha","NF"
"837","NF-kB->c-Myc","NF"
"838","NF-kB->NCOA3 (pCIP/SRC3)","NF"
"839","NF-kB->GCR-alpha","NF"
"840","NF-kB->Androgen receptor","NF"
"841","NF-kB->PAX3","NF"
"842","NF-kB->B-Raf","NF"
"843","NF-kB->PLK1","NF"
"844","NF-kB->RAF1","NF"
"845","NF-kB->RARalpha","NF"
"846","NF-kB->NRF2","NF"
"847","NF-kB->ESR2","NF"
"848","NF-kB->p73","NF"
"849","NF-kB->NOTCH1 (NICD)","NF"
"850","NF-kB->AKT1","NF"
"851","NF-kB->FAK1","NF"
"852","NF-kB->p70 S6 kinase2","NF"
"853","NF-kB->IKK-beta","NF"
"854","NF-kB->Wee1B","NF"
"855","NF-kB->IQGAP1","NF"
"856","NF-kB->Cyclin D1","NF"
"857","NF-kB->PKC-zeta","NF"
"858","NF-kB->p90RSK2(RPS6KA3)","NF"
"859","NF-kB->PRKAB1","NF"
"860","NF-kB->ERK2 (MAPK1)","NF"
"861","NF-kB->ErbB4","NF"
"862","NF-kB->Huntingtin","NF"
"863","NF-kB->ETS1","NF"
"864","NF-kB->M-Ras","NF"
"865","NF-kB->Beta-catenin","NF"
"866","NF-kB->Sirtuin1","NF"
"867","NF-kB->H-Ras","NF"
"868","NF-kB->JNK2(MAPK9)","NF"
"869","NF-kB->p53","NF"
"870","NF-kB->Oct-3/4","NF"
"871","NF-kB->AML1 (RUNX1)","NF"
"872","NF-kB->PAK1","NF"
"873","NF-kB->KLF5","NF"
"874","NF-kB->HSP70","NF"
"875","NF-kB->SIK","NF"
"876","NF-kB->TFIIB","NF"
"877","NF-kB->Cyclin B1","NF"
"878","NF-kB->AFX1","NF"
"879","NF-kB->VIL2 (ezrin)","NF"
"880","NF-kB->CARM1","NF"
"881","NF-kB->TC21","NF"
"882","NF-kB->LEPR","NF"
"883","NF-kB->GRB2","NF"
"884","NF-kB->ATP1A1","NF"
"885","NF-kB->MEK1/2","NF"
"886","NF-kB->MITF","NF"
"887","NF-kB->MUC1","NF"
"888","NF-kB->ErbB3","NF"
"889","NF-kB->Itch","NF"
"890","NF-kB->LRP6","NF"
"891","NF-kB->EGR1","NF"
"892","NF-kB->PP1-cat","NF"
"893","NF-kB->GSK3A","NF"
"894","NF-kB->c-Fos","NF"
"895","NF-kB->YB-1","NF"
"896","NF-kB->PTEN","NF"
"897","NF-kB->N-Myc","NF"
"898","NF-kB->PIK3C3","NF"
"899","NF-kB->IRS-1","NF"
"900","NF-kB->JunB","NF"
"901","NF-kB->RelB (NF-kB subunit)","NF"
"902","NF-kB->Bcl-3","NF"
"903","NF-kB->BMAL1","NF"
"904","NF-kB->YY1","NF"
"905","NF-kB->Aurora-A","NF"
"906","NF-kB->ERK1 (MAPK3)","NF"
"907","NF-kB->c-Jun","NF"
"908","NF-kB->K-RAS","NF"
"909","NF-kB->Synapsin I","NF"
"910","NF-kB->PSD-95","NF"
"911","NF-kB->DNA-PK","NF"
"912","NF-kB->Laforin","NF"
"913","NF-kB->CBP","NF"
"914","NF-kB->Calpain 2(m)","NF"
"915","NF-kB->STAT5B","NF"
"916","NF-kB->PKC-delta","NF"
"917","NF-kB->STAT1","NF"
"918","NF-kB->MMP-2","NF"
"919","NF-kB->REV-ERBalpha","NF"
"920","NF-kB->PKC-alpha","NF"
"921","NF-kB->Axin1","NF"
"922","NF-kB->PKA-cat alpha","NF"
"923","NF-kB->PI-TP","NF"
"924","NF-kB->NR2B","NF"
"925","NF-kB->Plectin 1","NF"
"926","NF-kB->PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2","NF"
"927","NF-kB->Rac1","NF"
"928","NF-kB->TGF-alpha","NF"
"929","NF-kB->IGF-1 receptor","NF"
"930","NF-kB->IKK (cat)","NF"
"931","NF-kB->JAK2","NF"
"932","NF-kB->SOS","NF"
"933","NF-kB->PDK (PDPK1)","NF"
"934","NF-kB->Shc","NF"
"935","NF-kB->I-kB","NF"
"936","NF-kB->APC protein","NF"
"937","NF-kB->Axin","NF"
"938","NF-kB->FRAT1","NF"
"939","NF-kB->HSF1","NF"
"940","NF-kB->IKK-gamma","NF"
"941","NF-kB->A-Raf-1","NF"
"942","NF-kB->ERK1/2","NF"
"943","NF-kB->ERK5 (MAPK7)","NF"
"944","NF-kB->Kinase MYT1","NF"
"945","NF-kB->CDC25B","NF"
"946","NF-kB->Gephyrin","NF"
"947","NF-kB->RIPK1","NF"
"948","NF-kB->RAP-1A","NF"
"949","NF-kB->VAV-2","NF"
"950","NF-kB->p120GAP","NF"
"951","NF-kB->ErbB2","NF"
"952","NF-kB->R-Ras","NF"
"953","NF-kB->CDC42","NF"
"954","NF-kB->JAK1","NF"
"955","NF-kB->SP1","NF"
"956","NF-kB->TCF7L2 (TCF4)","NF"
"957","NF-kB->Amphiregulin","NF"
"958","NF-kB->ILK","NF"
"959","NF-kB->Paxillin","NF"
"960","NF-kB->SHP-2","NF"
"961","NF-kB->Securin","NF"
"962","NF-kB->Raptor","NF"
"963","NF-kB->SynGAP","NF"
"964","NF-kB->RHEB2","NF"
"965","NF-kB->AFAP","NF"
"966","NF-kB->Progesterone receptor","NF"
"967","NF-kB->PP2A catalytic","NF"
"968","NF-kB->Talin","NF"
"969","NF-kB->Prolactin receptor","NF"
"970","NF-kB->CDC25A","NF"
"971","NF-kB->CDC25C","NF"
"972","NF-kB->RIPK2","NF"
"973","NF-kB->PKC-eta","NF"
"974","NF-kB->Rictor","NF"
"975","NF-kB->ESPL1","NF"
"976","NF-kB->PKC-theta","NF"
"977","NF-kB->NF-kB2 (p52)","NF"
"978","NF-kB->WDR3","NF"
"979","NF-kB->G-protein alpha-i2","NF"
"980","NF-kB->RXR","NF"
"981","NF-kB->PKC-epsilon","NF"
"982","NF-kB->GRP78","NF"
"983","NF-kB->PKC-mu","NF"
"984","NF-kB->NF-kB1 (p50)","NF"
"985","NF-kB->STAT5A","NF"
"986","NF-kB->COL1A2","NF"
"987","NF-kB->TRUB2","NF"
"988","NF-kB->Lef-1","NF"
"989","NF-kB->BRG1","NF"
"990","NF-kB->PKC-lambda/iota","NF"
"991","CREB1->MEK1(MAP2K1)","NF"
"992","CREB1->C/EBPalpha","NF"
"993","CREB1->MTOR","NF"
"994","CREB1->GSK3B","NF"
"995","CREB1->NF-kB","NF"
"996","CREB1->ADAM17","NF"
"997","CREB1->RelA (p65 NF-kB subunit)","NF"
"998","CREB1->PRKAA1","NF"
"999","CREB1->SRC","NF"
"1000","CREB1->ITGB4","NF"
"1001","CREB1->E2F1","NF"
"1002","CREB1->STK11","NF"
"1003","CREB1->SREBP1 (nuclear)","NF"
"1004","CREB1->FAP-1","NF"
"1005","CREB1->c-IAP2","NF"
"1006","CREB1->FOXO3A","NF"
"1007","CREB1->PKA-cat (cAMP-dependent)","NF"
"1008","CREB1->RPS6KB1","NF"
"1009","CREB1->CaMKK2","NF"
"1010","CREB1->DEPTOR","NF"
"1011","CREB1->CDK1 (p34)","NF"
"1012","CREB1->STAT3","NF"
"1013","CREB1->MLK3(MAP3K11)","NF"
"1014","CREB1->EGFR","NF"
"1015","CREB1->p90Rsk","NF"
"1016","CREB1->GSK3A/beta","NF"
"1017","CREB1->TSC2","NF"
"1018","CREB1->NF-AT1(NFATC2)","NF"
"1019","CREB1->C/EBPbeta","NF"
"1020","CREB1->c-Abl","NF"
"1021","CREB1->p300","NF"
"1022","CREB1->AKT(PKB)","NF"
"1023","CREB1->BCL10","NF"
"1024","CREB1->RPS6KA1","NF"
"1025","CREB1->SRF","NF"
"1026","CREB1->RACK1","NF"
"1027","CREB1->ESR1 (nuclear)","NF"
"1028","CREB1->TSC1","NF"
"1029","CREB1->NCOA1 (SRC1)","NF"
"1030","CREB1->MEK2(MAP2K2)","NF"
"1031","CREB1->Cyclin D","NF"
"1032","CREB1->HSP40","NF"
"1033","CREB1->NF-AT2(NFATC1)","NF"
"1034","CREB1->HNF4-alpha","NF"
"1035","CREB1->c-Myc","NF"
"1036","CREB1->NCOA3 (pCIP/SRC3)","NF"
"1037","CREB1->GCR-alpha","NF"
"1038","CREB1->Androgen receptor","NF"
"1039","CREB1->PAX3","NF"
"1040","CREB1->B-Raf","NF"
"1041","CREB1->PLK1","NF"
"1042","CREB1->RAF1","NF"
"1043","CREB1->RARalpha","NF"
"1044","CREB1->NRF2","NF"
"1045","CREB1->ESR2","NF"
"1046","CREB1->p73","NF"
"1047","CREB1->NOTCH1 (NICD)","NF"
"1048","CREB1->AKT1","NF"
"1049","CREB1->FAK1","NF"
"1050","CREB1->p70 S6 kinase2","NF"
"1051","CREB1->IKK-beta","NF"
"1052","CREB1->Wee1B","NF"
"1053","CREB1->IQGAP1","NF"
"1054","CREB1->Cyclin D1","NF"
"1055","CREB1->PKC-zeta","NF"
"1056","CREB1->p90RSK2(RPS6KA3)","NF"
"1057","CREB1->PRKAB1","NF"
"1058","CREB1->ERK2 (MAPK1)","NF"
"1059","CREB1->ErbB4","NF"
"1060","CREB1->Huntingtin","NF"
"1061","CREB1->ETS1","NF"
"1062","CREB1->M-Ras","NF"
"1063","CREB1->Beta-catenin","NF"
"1064","CREB1->Sirtuin1","NF"
"1065","CREB1->H-Ras","NF"
"1066","CREB1->JNK2(MAPK9)","NF"
"1067","CREB1->p53","NF"
"1068","CREB1->Oct-3/4","NF"
"1069","CREB1->AML1 (RUNX1)","NF"
"1070","CREB1->PAK1","NF"
"1071","CREB1->KLF5","NF"
"1072","CREB1->HSP70","NF"
"1073","CREB1->SIK","NF"
"1074","CREB1->TFIIB","NF"
"1075","CREB1->Cyclin B1","NF"
"1076","CREB1->AFX1","NF"
"1077","CREB1->VIL2 (ezrin)","NF"
"1078","CREB1->CARM1","NF"
"1079","CREB1->TC21","NF"
"1080","CREB1->LEPR","NF"
"1081","CREB1->GRB2","NF"
"1082","CREB1->ATP1A1","NF"
"1083","CREB1->MEK1/2","NF"
"1084","CREB1->MITF","NF"
"1085","CREB1->MUC1","NF"
"1086","CREB1->ErbB3","NF"
"1087","CREB1->Itch","NF"
"1088","CREB1->LRP6","NF"
"1089","CREB1->EGR1","NF"
"1090","CREB1->PP1-cat","NF"
"1091","CREB1->GSK3A","NF"
"1092","CREB1->c-Fos","NF"
"1093","CREB1->YB-1","NF"
"1094","CREB1->PTEN","NF"
"1095","CREB1->N-Myc","NF"
"1096","CREB1->PIK3C3","NF"
"1097","CREB1->IRS-1","NF"
"1098","CREB1->JunB","NF"
"1099","CREB1->RelB (NF-kB subunit)","NF"
"1100","CREB1->Bcl-3","NF"
"1101","CREB1->BMAL1","NF"
"1102","CREB1->YY1","NF"
"1103","CREB1->Aurora-A","NF"
"1104","CREB1->ERK1 (MAPK3)","NF"
"1105","CREB1->c-Jun","NF"
"1106","CREB1->K-RAS","NF"
"1107","CREB1->Synapsin I","NF"
"1108","CREB1->PSD-95","NF"
"1109","CREB1->DNA-PK","NF"
"1110","CREB1->Laforin","NF"
"1111","CREB1->CBP","NF"
"1112","CREB1->Calpain 2(m)","NF"
"1113","CREB1->STAT5B","NF"
"1114","CREB1->PKC-delta","NF"
"1115","CREB1->STAT1","NF"
"1116","CREB1->MMP-2","NF"
"1117","CREB1->REV-ERBalpha","NF"
"1118","CREB1->PKC-alpha","NF"
"1119","CREB1->Axin1","NF"
"1120","CREB1->PKA-cat alpha","NF"
"1121","CREB1->PI-TP","NF"
"1122","CREB1->NR2B","NF"
"1123","CREB1->Plectin 1","NF"
"1124","CREB1->PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2","NF"
"1125","CREB1->Rac1","NF"
"1126","CREB1->TGF-alpha","NF"
"1127","CREB1->IGF-1 receptor","NF"
"1128","CREB1->IKK (cat)","NF"
"1129","CREB1->JAK2","NF"
"1130","CREB1->SOS","NF"
"1131","CREB1->PDK (PDPK1)","NF"
"1132","CREB1->Shc","NF"
"1133","CREB1->I-kB","NF"
"1134","CREB1->APC protein","NF"
"1135","CREB1->Axin","NF"
"1136","CREB1->FRAT1","NF"
"1137","CREB1->HSF1","NF"
"1138","CREB1->IKK-gamma","NF"
"1139","CREB1->A-Raf-1","NF"
"1140","CREB1->ERK1/2","NF"
"1141","CREB1->ERK5 (MAPK7)","NF"
"1142","CREB1->Kinase MYT1","NF"
"1143","CREB1->CDC25B","NF"
"1144","CREB1->Gephyrin","NF"
"1145","CREB1->RIPK1","NF"
"1146","CREB1->RAP-1A","NF"
"1147","CREB1->VAV-2","NF"
"1148","CREB1->p120GAP","NF"
"1149","CREB1->ErbB2","NF"
"1150","CREB1->R-Ras","NF"
"1151","CREB1->CDC42","NF"
"1152","CREB1->JAK1","NF"
"1153","CREB1->SP1","NF"
"1154","CREB1->TCF7L2 (TCF4)","NF"
"1155","CREB1->Amphiregulin","NF"
"1156","CREB1->ILK","NF"
"1157","CREB1->Paxillin","NF"
"1158","CREB1->SHP-2","NF"
"1159","CREB1->Securin","NF"
"1160","CREB1->Raptor","NF"
"1161","CREB1->SynGAP","NF"
"1162","CREB1->RHEB2","NF"
"1163","CREB1->AFAP","NF"
"1164","CREB1->Progesterone receptor","NF"
"1165","CREB1->PP2A catalytic","NF"
"1166","CREB1->Talin","NF"
"1167","CREB1->Prolactin receptor","NF"
"1168","CREB1->CDC25A","NF"
"1169","CREB1->CDC25C","NF"
"1170","CREB1->RIPK2","NF"
"1171","CREB1->PKC-eta","NF"
"1172","CREB1->Rictor","NF"
"1173","CREB1->ESPL1","NF"
"1174","CREB1->PKC-theta","NF"
"1175","CREB1->NF-kB2 (p52)","NF"
"1176","CREB1->WDR3","NF"
"1177","CREB1->G-protein alpha-i2","NF"
"1178","CREB1->RXR","NF"
"1179","CREB1->PKC-epsilon","NF"
"1180","CREB1->GRP78","NF"
"1181","CREB1->PKC-mu","NF"
"1182","CREB1->NF-kB1 (p50)","NF"
"1183","CREB1->STAT5A","NF"
"1184","CREB1->COL1A2","NF"
"1185","CREB1->TRUB2","NF"
"1186","CREB1->Lef-1","NF"
"1187","CREB1->BRG1","NF"
"1188","CREB1->PKC-lambda/iota","NF"
"1189","ADAM17->MEK1(MAP2K1)","NF"
"1190","ADAM17->C/EBPalpha","NF"
"1191","ADAM17->MTOR","NF"
"1192","ADAM17->GSK3B","NF"
"1193","ADAM17->NF-kB","NF"
"1194","ADAM17->CREB1","NF"
"1195","ADAM17->RelA (p65 NF-kB subunit)","NF"
"1196","ADAM17->PRKAA1","NF"
"1197","ADAM17->SRC","NF"
"1198","ADAM17->ITGB4","NF"
"1199","ADAM17->E2F1","NF"
"1200","ADAM17->STK11","NF"
"1201","ADAM17->SREBP1 (nuclear)","NF"
"1202","ADAM17->FAP-1","NF"
"1203","ADAM17->c-IAP2","NF"
"1204","ADAM17->FOXO3A","NF"
"1205","ADAM17->PKA-cat (cAMP-dependent)","NF"
"1206","ADAM17->RPS6KB1","NF"
"1207","ADAM17->CaMKK2","NF"
"1208","ADAM17->DEPTOR","NF"
"1209","ADAM17->CDK1 (p34)","NF"
"1210","ADAM17->STAT3","NF"
"1211","ADAM17->MLK3(MAP3K11)","NF"
"1212","ADAM17->EGFR","NF"
"1213","ADAM17->p90Rsk","NF"
"1214","ADAM17->GSK3A/beta","NF"
"1215","ADAM17->TSC2","NF"
"1216","ADAM17->NF-AT1(NFATC2)","NF"
"1217","ADAM17->C/EBPbeta","NF"
"1218","ADAM17->c-Abl","NF"
"1219","ADAM17->p300","NF"
"1220","ADAM17->AKT(PKB)","NF"
"1221","ADAM17->BCL10","NF"
"1222","ADAM17->RPS6KA1","NF"
"1223","ADAM17->SRF","NF"
"1224","ADAM17->RACK1","NF"
"1225","ADAM17->ESR1 (nuclear)","NF"
"1226","ADAM17->TSC1","NF"
"1227","ADAM17->NCOA1 (SRC1)","NF"
"1228","ADAM17->MEK2(MAP2K2)","NF"
"1229","ADAM17->Cyclin D","NF"
"1230","ADAM17->HSP40","NF"
"1231","ADAM17->NF-AT2(NFATC1)","NF"
"1232","ADAM17->HNF4-alpha","NF"
"1233","ADAM17->c-Myc","NF"
"1234","ADAM17->NCOA3 (pCIP/SRC3)","NF"
"1235","ADAM17->GCR-alpha","NF"
"1236","ADAM17->Androgen receptor","NF"
"1237","ADAM17->PAX3","NF"
"1238","ADAM17->B-Raf","NF"
"1239","ADAM17->PLK1","NF"
"1240","ADAM17->RAF1","NF"
"1241","ADAM17->RARalpha","NF"
"1242","ADAM17->NRF2","NF"
"1243","ADAM17->ESR2","NF"
"1244","ADAM17->p73","NF"
"1245","ADAM17->NOTCH1 (NICD)","NF"
"1246","ADAM17->AKT1","NF"
"1247","ADAM17->FAK1","NF"
"1248","ADAM17->p70 S6 kinase2","NF"
"1249","ADAM17->IKK-beta","NF"
"1250","ADAM17->Wee1B","NF"
"1251","ADAM17->IQGAP1","NF"
"1252","ADAM17->Cyclin D1","NF"
"1253","ADAM17->PKC-zeta","NF"
"1254","ADAM17->p90RSK2(RPS6KA3)","NF"
"1255","ADAM17->PRKAB1","NF"
"1256","ADAM17->ERK2 (MAPK1)","NF"
"1257","ADAM17->ErbB4","NF"
"1258","ADAM17->Huntingtin","NF"
"1259","ADAM17->ETS1","NF"
"1260","ADAM17->M-Ras","NF"
"1261","ADAM17->Beta-catenin","NF"
"1262","ADAM17->Sirtuin1","NF"
"1263","ADAM17->H-Ras","NF"
"1264","ADAM17->JNK2(MAPK9)","NF"
"1265","ADAM17->p53","NF"
"1266","ADAM17->Oct-3/4","NF"
"1267","ADAM17->AML1 (RUNX1)","NF"
"1268","ADAM17->PAK1","NF"
"1269","ADAM17->KLF5","NF"
"1270","ADAM17->HSP70","NF"
"1271","ADAM17->SIK","NF"
"1272","ADAM17->TFIIB","NF"
"1273","ADAM17->Cyclin B1","NF"
"1274","ADAM17->AFX1","NF"
"1275","ADAM17->VIL2 (ezrin)","NF"
"1276","ADAM17->CARM1","NF"
"1277","ADAM17->TC21","NF"
"1278","ADAM17->LEPR","NF"
"1279","ADAM17->GRB2","NF"
