"","literature.path","explained.by"
"735","NF-kB->SP1","NF"
"736","NF-kB->P90S6K","NF"
"737","NF-kB->Paxillin","NF"
"738","NF-kB->SHP-2","NF"
"739","NF-kB->Securin","NF"
"740","NF-kB->SRC","NF"
"741","NF-kB->Raptor","NF"
"742","NF-kB->RHEB2","NF"
"743","NF-kB->Prolactin receptor","NF"
"744","NF-kB->CDC25A","NF"
"745","NF-kB->RIPK2","NF"
"746","NF-kB->Rictor","NF"
"747","NF-kB->BMAL1","NF"
"748","NF-kB->ESPL1","NF"
"749","NF-kB->AML1 (RUNX1)","NF"
"750","NF-kB->DEPTOR","NF"
"751","NF-kB->PLK1","NF"
"752","NF-kB->ROCK1","NF"
"753","NF-kB->YY1","NF"
"754","NF-kB->PKC-theta","NF"
"755","NF-kB->SREBP1 (nuclear)","NF"
"756","NF-kB->CREB1","NF"
"757","NF-kB->WDR3","NF"
"758","NF-kB->G-protein alpha-i2","NF"
"759","NF-kB->PKA-cat alpha","NF"
"760","NF-kB->PTEN","NF"
"761","NF-kB->DNA-PK","NF"
"762","NF-kB->GRP78","NF"
"763","NF-kB->RARalpha","NF"
"764","NF-kB->C/EBPalpha","NF"
"765","NF-kB->GCR-alpha","NF"
"766","NF-kB->PKC-mu","NF"
"767","NF-kB->MEK1/2","NF"
"768","NF-kB->ADAM17","NF"
"769","NF-kB->STAT5A","NF"
"770","NF-kB->ERK1/2","NF"
"771","NF-kB->APC protein","NF"
"772","NF-kB->BRG1","NF"
"773","NF-kB->NF-kB1 (p50)","NF"
"774","NF-kB->PKC-lambda/iota","NF"
"775","ITGB4->MAP2K","NF"
"776","ITGB4->SRC1","NF"
"777","ITGB4->mTOR","none"
"778","ITGB4->NUR77","NF"
"779","ITGB4->GSK3B","ITGB4->GSK3B"
"780","ITGB4->NF-kB","NF"
"781","ITGB4->E2F1","NF"
"782","ITGB4->LKB1","ITGB4->LKB1"
"783","ITGB4->AMPK","NF"
"784","ITGB4->c-IAP2","NF"
"785","ITGB4->FOXO3A","NF"
"786","ITGB4->P70S6K","NF"
"787","ITGB4->CDK1","NF"
"788","ITGB4->STAT3","NF"
"789","ITGB4->MAP3K","NF"
"790","ITGB4->GSK3A","ITGB4->GSK3A"
"791","ITGB4->Tuberin","NF"
"792","ITGB4->C/EBPbeta","NF"
"793","ITGB4->c-Abl","NF"
"794","ITGB4->p300","NF"
"795","ITGB4->AKT","NF"
"796","ITGB4->ESR1","NF"
"797","ITGB4->EGFR","ITGB4->EGFR"
"798","ITGB4->Cyclin D","NF"
"799","ITGB4->RAF1","none"
"800","ITGB4->Androgen receptor","NF"
"801","ITGB4->HGF receptor (Met)","NF"
"802","ITGB4->B-Raf","NF"
"803","ITGB4->PKC","NF"
"804","ITGB4->HSF1","NF"
"805","ITGB4->NOTCH1 (NICD)","NF"
"806","ITGB4->AKT1","NF"
"807","ITGB4->FAK1","NF"
"808","ITGB4->IKK-beta","NF"
"809","ITGB4->Cyclin D1","NF"
"810","ITGB4->PRKAB1","ITGB4->PRKAB1"
"811","ITGB4->MAPK1","NF"
"812","ITGB4->ErbB4","NF"
"813","ITGB4->Beta-catenin","NF"
"814","ITGB4->Sirtuin1","NF"
"815","ITGB4->H-Ras","NF"
"816","ITGB4->JNK2(MAPK9)","NF"
"817","ITGB4->p53","NF"
"818","ITGB4->PAK1","NF"
"819","ITGB4->KLF5","NF"
"820","ITGB4->HSP70","NF"
"821","ITGB4->SIK","NF"
"822","ITGB4->VIL2","NF"
"823","ITGB4->CARM1","NF"
"824","ITGB4->TC21","NF"
"825","ITGB4->LEPR","ITGB4->LEPR"
"826","ITGB4->GRB2","NF"
"827","ITGB4->ETS1","NF"
"828","ITGB4->MITF","NF"
"829","ITGB4->MUC1","NF"
"830","ITGB4->ErbB3","NF"
"831","ITGB4->LRP6","NF"
"832","ITGB4->NF-AT2(NFATC1)","NF"
"833","ITGB4->PP1-cat","NF"
"834","ITGB4->YB-1","NF"
"835","ITGB4->PIK3C3","ITGB4->PIK3C3"
"836","ITGB4->RelB (NF-kB subunit)","NF"
"837","ITGB4->IGF-1 receptor","NF"
"838","ITGB4->Bcl-3","NF"
"839","ITGB4->c-Myc","NF"
"840","ITGB4->Aurora-A","NF"
"841","ITGB4->MAPK3","NF"
"842","ITGB4->PRAS40","NF"
"843","ITGB4->BCL10","ITGB4->BCL10"
"844","ITGB4->EGR1","NF"
"845","ITGB4->N-Myc","NF"
"846","ITGB4->PP2A catalytic","NF"
"847","ITGB4->STAT1","NF"
"848","ITGB4->PRKAA1","none"
"849","ITGB4->PP2A cat (alpha)","NF"
"850","ITGB4->PI-TP","NF"
"851","ITGB4->STAT5B","NF"
"852","ITGB4->c-Jun","NF"
"853","ITGB4->JAK2","NF"
"854","ITGB4->Axin","NF"
"855","ITGB4->FRAT1","NF"
"856","ITGB4->Shc","NF"
"857","ITGB4->GRB10","NF"
"858","ITGB4->RAP-1A","NF"
"859","ITGB4->p120GAP","NF"
"860","ITGB4->ErbB2","NF"
"861","ITGB4->CDC42","NF"
"862","ITGB4->JAK1","NF"
"863","ITGB4->JunB","NF"
"864","ITGB4->SP1","NF"
"865","ITGB4->P90S6K","ITGB4->P90S6K"
"866","ITGB4->Paxillin","NF"
"867","ITGB4->SHP-2","NF"
"868","ITGB4->Securin","NF"
"869","ITGB4->SRC","none"
"870","ITGB4->Raptor","NF"
"871","ITGB4->RHEB2","NF"
"872","ITGB4->Prolactin receptor","NF"
"873","ITGB4->CDC25A","NF"
"874","ITGB4->RIPK2","NF"
"875","ITGB4->Rictor","NF"
"876","ITGB4->BMAL1","NF"
"877","ITGB4->ESPL1","ITGB4->ESPL1"
"878","ITGB4->AML1 (RUNX1)","NF"
"879","ITGB4->DEPTOR","NF"
"880","ITGB4->PLK1","NF"
"881","ITGB4->ROCK1","NF"
"882","ITGB4->YY1","NF"
"883","ITGB4->PKC-theta","NF"
"884","ITGB4->SREBP1 (nuclear)","NF"
"885","ITGB4->CREB1","NF"
"886","ITGB4->WDR3","none"
"887","ITGB4->G-protein alpha-i2","NF"
"888","ITGB4->PKA-cat alpha","NF"
"889","ITGB4->PTEN","NF"
"890","ITGB4->DNA-PK","NF"
"891","ITGB4->GRP78","NF"
"892","ITGB4->RARalpha","NF"
"893","ITGB4->C/EBPalpha","NF"
"894","ITGB4->GCR-alpha","NF"
"895","ITGB4->PKC-mu","NF"
"896","ITGB4->MEK1/2","NF"
"897","ITGB4->ADAM17","NF"
"898","ITGB4->STAT5A","NF"
"899","ITGB4->ERK1/2","NF"
"900","ITGB4->APC protein","NF"
"901","ITGB4->BRG1","NF"
"902","ITGB4->NF-kB1 (p50)","NF"
"903","ITGB4->PKC-lambda/iota","NF"
"904","E2F1->MAP2K","NF"
"905","E2F1->SRC1","NF"
"906","E2F1->mTOR","NF"
"907","E2F1->NUR77","NF"
"908","E2F1->GSK3B","NF"
"909","E2F1->NF-kB","NF"
"910","E2F1->ITGB4","NF"
"911","E2F1->LKB1","NF"
"912","E2F1->AMPK","NF"
"913","E2F1->c-IAP2","NF"
"914","E2F1->FOXO3A","NF"
"915","E2F1->P70S6K","NF"
"916","E2F1->CDK1","NF"
"917","E2F1->STAT3","NF"
"918","E2F1->MAP3K","NF"
"919","E2F1->GSK3A","NF"
"920","E2F1->Tuberin","NF"
"921","E2F1->C/EBPbeta","NF"
"922","E2F1->c-Abl","NF"
"923","E2F1->p300","NF"
"924","E2F1->AKT","NF"
"925","E2F1->ESR1","NF"
"926","E2F1->EGFR","NF"
"927","E2F1->Cyclin D","NF"
"928","E2F1->RAF1","NF"
"929","E2F1->Androgen receptor","NF"
"930","E2F1->HGF receptor (Met)","NF"
"931","E2F1->B-Raf","NF"
"932","E2F1->PKC","NF"
"933","E2F1->HSF1","NF"
"934","E2F1->NOTCH1 (NICD)","NF"
"935","E2F1->AKT1","NF"
"936","E2F1->FAK1","NF"
"937","E2F1->IKK-beta","NF"
"938","E2F1->Cyclin D1","NF"
"939","E2F1->PRKAB1","NF"
"940","E2F1->MAPK1","NF"
"941","E2F1->ErbB4","NF"
"942","E2F1->Beta-catenin","NF"
"943","E2F1->Sirtuin1","NF"
"944","E2F1->H-Ras","NF"
"945","E2F1->JNK2(MAPK9)","NF"
"946","E2F1->p53","NF"
"947","E2F1->PAK1","NF"
"948","E2F1->KLF5","NF"
"949","E2F1->HSP70","NF"
"950","E2F1->SIK","NF"
"951","E2F1->VIL2","NF"
"952","E2F1->CARM1","NF"
"953","E2F1->TC21","NF"
"954","E2F1->LEPR","NF"
"955","E2F1->GRB2","NF"
"956","E2F1->ETS1","NF"
"957","E2F1->MITF","NF"
"958","E2F1->MUC1","NF"
"959","E2F1->ErbB3","NF"
"960","E2F1->LRP6","NF"
"961","E2F1->NF-AT2(NFATC1)","NF"
"962","E2F1->PP1-cat","NF"
"963","E2F1->YB-1","NF"
"964","E2F1->PIK3C3","NF"
"965","E2F1->RelB (NF-kB subunit)","NF"
"966","E2F1->IGF-1 receptor","NF"
"967","E2F1->Bcl-3","NF"
"968","E2F1->c-Myc","NF"
"969","E2F1->Aurora-A","NF"
"970","E2F1->MAPK3","NF"
"971","E2F1->PRAS40","NF"
"972","E2F1->BCL10","NF"
"973","E2F1->EGR1","NF"
"974","E2F1->N-Myc","NF"
"975","E2F1->PP2A catalytic","NF"
"976","E2F1->STAT1","NF"
"977","E2F1->PRKAA1","NF"
"978","E2F1->PP2A cat (alpha)","NF"
"979","E2F1->PI-TP","NF"
"980","E2F1->STAT5B","NF"
"981","E2F1->c-Jun","NF"
"982","E2F1->JAK2","NF"
"983","E2F1->Axin","NF"
"984","E2F1->FRAT1","NF"
"985","E2F1->Shc","NF"
"986","E2F1->GRB10","NF"
"987","E2F1->RAP-1A","NF"
"988","E2F1->p120GAP","NF"
"989","E2F1->ErbB2","NF"
"990","E2F1->CDC42","NF"
"991","E2F1->JAK1","NF"
"992","E2F1->JunB","NF"
"993","E2F1->SP1","NF"
"994","E2F1->P90S6K","NF"
"995","E2F1->Paxillin","NF"
"996","E2F1->SHP-2","NF"
"997","E2F1->Securin","NF"
"998","E2F1->SRC","NF"
"999","E2F1->Raptor","NF"
"1000","E2F1->RHEB2","NF"
"1001","E2F1->Prolactin receptor","NF"
"1002","E2F1->CDC25A","NF"
"1003","E2F1->RIPK2","NF"
"1004","E2F1->Rictor","NF"
"1005","E2F1->BMAL1","NF"
"1006","E2F1->ESPL1","NF"
"1007","E2F1->AML1 (RUNX1)","NF"
"1008","E2F1->DEPTOR","NF"
"1009","E2F1->PLK1","NF"
"1010","E2F1->ROCK1","NF"
"1011","E2F1->YY1","NF"
"1012","E2F1->PKC-theta","NF"
"1013","E2F1->SREBP1 (nuclear)","NF"
"1014","E2F1->CREB1","NF"
"1015","E2F1->WDR3","NF"
"1016","E2F1->G-protein alpha-i2","NF"
"1017","E2F1->PKA-cat alpha","NF"
"1018","E2F1->PTEN","NF"
"1019","E2F1->DNA-PK","NF"
"1020","E2F1->GRP78","NF"
"1021","E2F1->RARalpha","NF"
"1022","E2F1->C/EBPalpha","NF"
"1023","E2F1->GCR-alpha","NF"
"1024","E2F1->PKC-mu","NF"
"1025","E2F1->MEK1/2","NF"
"1026","E2F1->ADAM17","NF"
"1027","E2F1->STAT5A","NF"
"1028","E2F1->ERK1/2","NF"
"1029","E2F1->APC protein","NF"
"1030","E2F1->BRG1","NF"
"1031","E2F1->NF-kB1 (p50)","NF"
"1032","E2F1->PKC-lambda/iota","NF"
"1033","LKB1->MAP2K","NF"
"1034","LKB1->SRC1","NF"
"1035","LKB1->mTOR","none"
"1036","LKB1->NUR77","NF"
"1037","LKB1->GSK3B","LKB1->GSK3B"
"1038","LKB1->NF-kB","NF"
"1039","LKB1->ITGB4","LKB1->ITGB4"
"1040","LKB1->E2F1","NF"
"1041","LKB1->AMPK","NF"
"1042","LKB1->c-IAP2","NF"
"1043","LKB1->FOXO3A","NF"
"1044","LKB1->P70S6K","NF"
"1045","LKB1->CDK1","NF"
"1046","LKB1->STAT3","NF"
"1047","LKB1->MAP3K","NF"
"1048","LKB1->GSK3A","LKB1->GSK3A"
"1049","LKB1->Tuberin","NF"
"1050","LKB1->C/EBPbeta","NF"
"1051","LKB1->c-Abl","NF"
"1052","LKB1->p300","NF"
"1053","LKB1->AKT","NF"
"1054","LKB1->ESR1","NF"
"1055","LKB1->EGFR","LKB1->EGFR"
"1056","LKB1->Cyclin D","NF"
"1057","LKB1->RAF1","none"
"1058","LKB1->Androgen receptor","NF"
"1059","LKB1->HGF receptor (Met)","NF"
"1060","LKB1->B-Raf","NF"
"1061","LKB1->PKC","NF"
"1062","LKB1->HSF1","NF"
"1063","LKB1->NOTCH1 (NICD)","NF"
"1064","LKB1->AKT1","NF"
"1065","LKB1->FAK1","NF"
"1066","LKB1->IKK-beta","NF"
"1067","LKB1->Cyclin D1","NF"
"1068","LKB1->PRKAB1","LKB1->PRKAB1"
"1069","LKB1->MAPK1","NF"
"1070","LKB1->ErbB4","NF"
"1071","LKB1->Beta-catenin","NF"
"1072","LKB1->Sirtuin1","NF"
"1073","LKB1->H-Ras","NF"
"1074","LKB1->JNK2(MAPK9)","NF"
"1075","LKB1->p53","NF"
"1076","LKB1->PAK1","NF"
"1077","LKB1->KLF5","NF"
"1078","LKB1->HSP70","NF"
"1079","LKB1->SIK","NF"
"1080","LKB1->VIL2","NF"
"1081","LKB1->CARM1","NF"
"1082","LKB1->TC21","NF"
"1083","LKB1->LEPR","LKB1->LEPR"
"1084","LKB1->GRB2","NF"
"1085","LKB1->ETS1","NF"
"1086","LKB1->MITF","NF"
"1087","LKB1->MUC1","NF"
"1088","LKB1->ErbB3","NF"
"1089","LKB1->LRP6","NF"
"1090","LKB1->NF-AT2(NFATC1)","NF"
"1091","LKB1->PP1-cat","NF"
"1092","LKB1->YB-1","NF"
"1093","LKB1->PIK3C3","LKB1->PIK3C3"
"1094","LKB1->RelB (NF-kB subunit)","NF"
"1095","LKB1->IGF-1 receptor","NF"
"1096","LKB1->Bcl-3","NF"
"1097","LKB1->c-Myc","NF"
"1098","LKB1->Aurora-A","NF"
"1099","LKB1->MAPK3","NF"
"1100","LKB1->PRAS40","NF"
"1101","LKB1->BCL10","LKB1->BCL10"
"1102","LKB1->EGR1","NF"
"1103","LKB1->N-Myc","NF"
"1104","LKB1->PP2A catalytic","NF"
"1105","LKB1->STAT1","NF"
"1106","LKB1->PRKAA1","none"
"1107","LKB1->PP2A cat (alpha)","NF"
"1108","LKB1->PI-TP","NF"
"1109","LKB1->STAT5B","NF"
"1110","LKB1->c-Jun","NF"
"1111","LKB1->JAK2","NF"
"1112","LKB1->Axin","NF"
"1113","LKB1->FRAT1","NF"
"1114","LKB1->Shc","NF"
"1115","LKB1->GRB10","NF"
"1116","LKB1->RAP-1A","NF"
"1117","LKB1->p120GAP","NF"
"1118","LKB1->ErbB2","NF"
"1119","LKB1->CDC42","NF"
"1120","LKB1->JAK1","NF"
"1121","LKB1->JunB","NF"
"1122","LKB1->SP1","NF"
"1123","LKB1->P90S6K","LKB1->P90S6K"
"1124","LKB1->Paxillin","NF"
"1125","LKB1->SHP-2","NF"
"1126","LKB1->Securin","NF"
"1127","LKB1->SRC","none"
"1128","LKB1->Raptor","NF"
"1129","LKB1->RHEB2","NF"
"1130","LKB1->Prolactin receptor","NF"
"1131","LKB1->CDC25A","NF"
"1132","LKB1->RIPK2","NF"
"1133","LKB1->Rictor","NF"
"1134","LKB1->BMAL1","NF"
"1135","LKB1->ESPL1","LKB1->ESPL1"
"1136","LKB1->AML1 (RUNX1)","NF"
"1137","LKB1->DEPTOR","NF"
"1138","LKB1->PLK1","NF"
"1139","LKB1->ROCK1","NF"
"1140","LKB1->YY1","NF"
"1141","LKB1->PKC-theta","NF"
"1142","LKB1->SREBP1 (nuclear)","NF"
"1143","LKB1->CREB1","NF"
"1144","LKB1->WDR3","none"
"1145","LKB1->G-protein alpha-i2","NF"
"1146","LKB1->PKA-cat alpha","NF"
"1147","LKB1->PTEN","NF"
"1148","LKB1->DNA-PK","NF"
"1149","LKB1->GRP78","NF"
"1150","LKB1->RARalpha","NF"
"1151","LKB1->C/EBPalpha","NF"
"1152","LKB1->GCR-alpha","NF"
"1153","LKB1->PKC-mu","NF"
"1154","LKB1->MEK1/2","NF"
"1155","LKB1->ADAM17","NF"
"1156","LKB1->STAT5A","NF"
"1157","LKB1->ERK1/2","NF"
"1158","LKB1->APC protein","NF"
"1159","LKB1->BRG1","NF"
"1160","LKB1->NF-kB1 (p50)","NF"
"1161","LKB1->PKC-lambda/iota","NF"
"1162","AMPK->MAP2K","NF"
"1163","AMPK->SRC1","NF"
"1164","AMPK->mTOR","NF"
"1165","AMPK->NUR77","NF"
"1166","AMPK->GSK3B","NF"
"1167","AMPK->NF-kB","NF"
"1168","AMPK->ITGB4","NF"
"1169","AMPK->E2F1","NF"
"1170","AMPK->LKB1","NF"
"1171","AMPK->c-IAP2","NF"
"1172","AMPK->FOXO3A","NF"
"1173","AMPK->P70S6K","NF"
"1174","AMPK->CDK1","NF"
"1175","AMPK->STAT3","NF"
"1176","AMPK->MAP3K","NF"
"1177","AMPK->GSK3A","NF"
"1178","AMPK->Tuberin","NF"
"1179","AMPK->C/EBPbeta","NF"
"1180","AMPK->c-Abl","NF"
"1181","AMPK->p300","NF"
"1182","AMPK->AKT","NF"
"1183","AMPK->ESR1","NF"
"1184","AMPK->EGFR","NF"
"1185","AMPK->Cyclin D","NF"
"1186","AMPK->RAF1","NF"
"1187","AMPK->Androgen receptor","NF"
"1188","AMPK->HGF receptor (Met)","NF"
"1189","AMPK->B-Raf","NF"
"1190","AMPK->PKC","NF"
"1191","AMPK->HSF1","NF"
"1192","AMPK->NOTCH1 (NICD)","NF"
"1193","AMPK->AKT1","NF"
"1194","AMPK->FAK1","NF"
"1195","AMPK->IKK-beta","NF"
"1196","AMPK->Cyclin D1","NF"
"1197","AMPK->PRKAB1","NF"
"1198","AMPK->MAPK1","NF"
"1199","AMPK->ErbB4","NF"
"1200","AMPK->Beta-catenin","NF"
"1201","AMPK->Sirtuin1","NF"
"1202","AMPK->H-Ras","NF"
"1203","AMPK->JNK2(MAPK9)","NF"
"1204","AMPK->p53","NF"
"1205","AMPK->PAK1","NF"
"1206","AMPK->KLF5","NF"
"1207","AMPK->HSP70","NF"
"1208","AMPK->SIK","NF"
"1209","AMPK->VIL2","NF"
"1210","AMPK->CARM1","NF"
"1211","AMPK->TC21","NF"
"1212","AMPK->LEPR","NF"
"1213","AMPK->GRB2","NF"
"1214","AMPK->ETS1","NF"
"1215","AMPK->MITF","NF"
"1216","AMPK->MUC1","NF"
"1217","AMPK->ErbB3","NF"
"1218","AMPK->LRP6","NF"
"1219","AMPK->NF-AT2(NFATC1)","NF"
"1220","AMPK->PP1-cat","NF"
"1221","AMPK->YB-1","NF"
"1222","AMPK->PIK3C3","NF"
"1223","AMPK->RelB (NF-kB subunit)","NF"
"1224","AMPK->IGF-1 receptor","NF"
"1225","AMPK->Bcl-3","NF"
"1226","AMPK->c-Myc","NF"
"1227","AMPK->Aurora-A","NF"
"1228","AMPK->MAPK3","NF"
"1229","AMPK->PRAS40","NF"
"1230","AMPK->BCL10","NF"
"1231","AMPK->EGR1","NF"
"1232","AMPK->N-Myc","NF"
"1233","AMPK->PP2A catalytic","NF"
"1234","AMPK->STAT1","NF"
"1235","AMPK->PRKAA1","NF"
"1236","AMPK->PP2A cat (alpha)","NF"
"1237","AMPK->PI-TP","NF"
"1238","AMPK->STAT5B","NF"
"1239","AMPK->c-Jun","NF"
"1240","AMPK->JAK2","NF"
"1241","AMPK->Axin","NF"
"1242","AMPK->FRAT1","NF"
"1243","AMPK->Shc","NF"
"1244","AMPK->GRB10","NF"
"1245","AMPK->RAP-1A","NF"
"1246","AMPK->p120GAP","NF"
"1247","AMPK->ErbB2","NF"
"1248","AMPK->CDC42","NF"
"1249","AMPK->JAK1","NF"
"1250","AMPK->JunB","NF"
"1251","AMPK->SP1","NF"
"1252","AMPK->P90S6K","NF"
"1253","AMPK->Paxillin","NF"
"1254","AMPK->SHP-2","NF"
"1255","AMPK->Securin","NF"
"1256","AMPK->SRC","NF"
"1257","AMPK->Raptor","NF"
"1258","AMPK->RHEB2","NF"
"1259","AMPK->Prolactin receptor","NF"
"1260","AMPK->CDC25A","NF"
"1261","AMPK->RIPK2","NF"
"1262","AMPK->Rictor","NF"
"1263","AMPK->BMAL1","NF"
"1264","AMPK->ESPL1","NF"
"1265","AMPK->AML1 (RUNX1)","NF"
"1266","AMPK->DEPTOR","NF"
"1267","AMPK->PLK1","NF"
"1268","AMPK->ROCK1","NF"
"1269","AMPK->YY1","NF"
"1270","AMPK->PKC-theta","NF"
"1271","AMPK->SREBP1 (nuclear)","NF"
"1272","AMPK->CREB1","NF"
"1273","AMPK->WDR3","NF"
"1274","AMPK->G-protein alpha-i2","NF"
"1275","AMPK->PKA-cat alpha","NF"
"1276","AMPK->PTEN","NF"
"1277","AMPK->DNA-PK","NF"
"1278","AMPK->GRP78","NF"
"1279","AMPK->RARalpha","NF"
"1280","AMPK->C/EBPalpha","NF"
"1281","AMPK->GCR-alpha","NF"
"1282","AMPK->PKC-mu","NF"
"1283","AMPK->MEK1/2","NF"
"1284","AMPK->ADAM17","NF"
"1285","AMPK->STAT5A","NF"
"1286","AMPK->ERK1/2","NF"
"1287","AMPK->APC protein","NF"
"1288","AMPK->BRG1","NF"
"1289","AMPK->NF-kB1 (p50)","NF"
"1290","AMPK->PKC-lambda/iota","NF"
"1291","FAP-1->MAP2K","NF"
"1292","FAP-1->SRC1","NF"
"1293","FAP-1->mTOR","NF"
"1294","FAP-1->NUR77","NF"
"1295","FAP-1->GSK3B","NF"
"1296","FAP-1->NF-kB","NF"
"1297","FAP-1->ITGB4","NF"
"1298","FAP-1->E2F1","NF"
"1299","FAP-1->LKB1","NF"
"1300","FAP-1->AMPK","NF"
"1301","FAP-1->c-IAP2","NF"
"1302","FAP-1->FOXO3A","NF"
"1303","FAP-1->P70S6K","NF"
"1304","FAP-1->CDK1","NF"
"1305","FAP-1->STAT3","NF"
"1306","FAP-1->MAP3K","NF"
"1307","FAP-1->GSK3A","NF"
"1308","FAP-1->Tuberin","NF"
"1309","FAP-1->C/EBPbeta","NF"
"1310","FAP-1->c-Abl","NF"
"1311","FAP-1->p300","NF"
"1312","FAP-1->AKT","NF"
"1313","FAP-1->ESR1","NF"
"1314","FAP-1->EGFR","NF"
"1315","FAP-1->Cyclin D","NF"
"1316","FAP-1->RAF1","NF"
"1317","FAP-1->Androgen receptor","NF"
"1318","FAP-1->HGF receptor (Met)","NF"
"1319","FAP-1->B-Raf","NF"
"1320","FAP-1->PKC","NF"
"1321","FAP-1->HSF1","NF"
"1322","FAP-1->NOTCH1 (NICD)","NF"
"1323","FAP-1->AKT1","NF"
"1324","FAP-1->FAK1","NF"
"1325","FAP-1->IKK-beta","NF"
"1326","FAP-1->Cyclin D1","NF"
"1327","FAP-1->PRKAB1","NF"
"1328","FAP-1->MAPK1","NF"
"1329","FAP-1->ErbB4","NF"
"1330","FAP-1->Beta-catenin","NF"
"1331","FAP-1->Sirtuin1","NF"
"1332","FAP-1->H-Ras","NF"
"1333","FAP-1->JNK2(MAPK9)","NF"
"1334","FAP-1->p53","NF"
"1335","FAP-1->PAK1","NF"
"1336","FAP-1->KLF5","NF"
"1337","FAP-1->HSP70","NF"
"1338","FAP-1->SIK","NF"
"1339","FAP-1->VIL2","NF"
"1340","FAP-1->CARM1","NF"
"1341","FAP-1->TC21","NF"
"1342","FAP-1->LEPR","NF"
"1343","FAP-1->GRB2","NF"
"1344","FAP-1->ETS1","NF"
"1345","FAP-1->MITF","NF"
"1346","FAP-1->MUC1","NF"
"1347","FAP-1->ErbB3","NF"
"1348","FAP-1->LRP6","NF"
"1349","FAP-1->NF-AT2(NFATC1)","NF"
"1350","FAP-1->PP1-cat","NF"
"1351","FAP-1->YB-1","NF"
"1352","FAP-1->PIK3C3","NF"
"1353","FAP-1->RelB (NF-kB subunit)","NF"
"1354","FAP-1->IGF-1 receptor","NF"
"1355","FAP-1->Bcl-3","NF"
"1356","FAP-1->c-Myc","NF"
"1357","FAP-1->Aurora-A","NF"
"1358","FAP-1->MAPK3","NF"
"1359","FAP-1->PRAS40","NF"
"1360","FAP-1->BCL10","NF"
"1361","FAP-1->EGR1","NF"
"1362","FAP-1->N-Myc","NF"
"1363","FAP-1->PP2A catalytic","NF"
"1364","FAP-1->STAT1","NF"
"1365","FAP-1->PRKAA1","NF"
"1366","FAP-1->PP2A cat (alpha)","NF"
"1367","FAP-1->PI-TP","NF"
"1368","FAP-1->STAT5B","NF"
"1369","FAP-1->c-Jun","NF"
"1370","FAP-1->JAK2","NF"
"1371","FAP-1->Axin","NF"
"1372","FAP-1->FRAT1","NF"
"1373","FAP-1->Shc","NF"
"1374","FAP-1->GRB10","NF"
"1375","FAP-1->RAP-1A","NF"
"1376","FAP-1->p120GAP","NF"
"1377","FAP-1->ErbB2","NF"
"1378","FAP-1->CDC42","NF"
"1379","FAP-1->JAK1","NF"
"1380","FAP-1->JunB","NF"
"1381","FAP-1->SP1","NF"
"1382","FAP-1->P90S6K","NF"
"1383","FAP-1->Paxillin","NF"
"1384","FAP-1->SHP-2","NF"
"1385","FAP-1->Securin","NF"
"1386","FAP-1->SRC","NF"
"1387","FAP-1->Raptor","NF"
"1388","FAP-1->RHEB2","NF"
"1389","FAP-1->Prolactin receptor","NF"
"1390","FAP-1->CDC25A","NF"
"1391","FAP-1->RIPK2","NF"
"1392","FAP-1->Rictor","NF"
"1393","FAP-1->BMAL1","NF"
"1394","FAP-1->ESPL1","NF"
"1395","FAP-1->AML1 (RUNX1)","NF"
"1396","FAP-1->DEPTOR","NF"
"1397","FAP-1->PLK1","NF"
"1398","FAP-1->ROCK1","NF"
"1399","FAP-1->YY1","NF"
"1400","FAP-1->PKC-theta","NF"
"1401","FAP-1->SREBP1 (nuclear)","NF"
"1402","FAP-1->CREB1","NF"
"1403","FAP-1->WDR3","NF"
"1404","FAP-1->G-protein alpha-i2","NF"
"1405","FAP-1->PKA-cat alpha","NF"
"1406","FAP-1->PTEN","NF"
"1407","FAP-1->DNA-PK","NF"
"1408","FAP-1->GRP78","NF"
"1409","FAP-1->RARalpha","NF"
"1410","FAP-1->C/EBPalpha","NF"
"1411","FAP-1->GCR-alpha","NF"
"1412","FAP-1->PKC-mu","NF"
"1413","FAP-1->MEK1/2","NF"
"1414","FAP-1->ADAM17","NF"
"1415","FAP-1->STAT5A","NF"
"1416","FAP-1->ERK1/2","NF"
"1417","FAP-1->APC protein","NF"
"1418","FAP-1->BRG1","NF"
"1419","FAP-1->NF-kB1 (p50)","NF"
"1420","FAP-1->PKC-lambda/iota","NF"
"1421","c-IAP2->MAP2K","NF"
"1422","c-IAP2->SRC1","NF"
"1423","c-IAP2->mTOR","NF"
"1424","c-IAP2->NUR77","NF"
"1425","c-IAP2->GSK3B","NF"
"1426","c-IAP2->NF-kB","NF"
"1427","c-IAP2->ITGB4","NF"
"1428","c-IAP2->E2F1","NF"
"1429","c-IAP2->LKB1","NF"
"1430","c-IAP2->AMPK","NF"
"1431","c-IAP2->FOXO3A","NF"
"1432","c-IAP2->P70S6K","NF"
"1433","c-IAP2->CDK1","NF"
"1434","c-IAP2->STAT3","NF"
"1435","c-IAP2->MAP3K","NF"
"1436","c-IAP2->GSK3A","NF"
"1437","c-IAP2->Tuberin","NF"
"1438","c-IAP2->C/EBPbeta","NF"
"1439","c-IAP2->c-Abl","NF"
"1440","c-IAP2->p300","NF"
"1441","c-IAP2->AKT","NF"
"1442","c-IAP2->ESR1","NF"
"1443","c-IAP2->EGFR","NF"
"1444","c-IAP2->Cyclin D","NF"
